  411 0.988	 0.809	 0.940	 0.704	 1.326	 0.923	 2.312	 2.338	 0.573	 0.752	 0.215	 0.572	 0.000	
  412 0.810	 0.715	 1.273	 0.597	 0.673	 0.945	 0.737	 1.507	 0.733	 0.720	 0.445	 0.385	 0.000	
  413 0.932	 0.972	 0.923	 0.721	 0.876	 0.975	 0.763	 4.202	 0.589	 0.526	 0.797	 0.165	 0.000	
  414 0.856	 0.592	 1.021	 0.926	 0.658	 1.093	 0.466	 3.293	 0.569	 0.575	 1.226	 0.100	 0.000	
  415 0.978	 1.102	 0.531	 0.764	 0.786	 0.942	 0.430	 1.938	 0.960	 0.380	 0.623	 0.360	 0.000	
  416 1.156	 0.107	 1.194	 0.752	 0.803	 1.094	 2.815	 3.490	 0.541	 0.531	 0.535	 0.770	 0.000	
  417 1.156	 0.107	 1.194	 0.752	 0.803	 1.094	 2.815	 3.490	 0.541	 0.531	 0.535	 0.770	 0.000	
  418 0.684	 0.730	 0.993	 0.688	 0.671	 1.065	 0.565	 0.569	 0.856	 0.469	 0.516	 0.616	 0.000	
  419 0.684	 0.730	 0.993	 0.688	 0.671	 1.065	 0.565	 0.569	 0.856	 0.469	 0.516	 0.616	 0.000	
  420 0.850	 0.846	 0.979	 1.063	 0.773	 0.994	 1.678	 2.855	 0.398	 0.847	 0.472	 0.460	 0.000	
  421 0.700	 0.495	 1.017	 1.067	 0.888	 1.087	 2.887	 2.581	 0.638	 0.709	 0.774	 0.425	 0.000	
  422 0.700	 0.495	 1.017	 1.067	 0.888	 1.087	 2.887	 2.581	 0.638	 0.709	 0.774	 0.425	 0.000	
  423 1.081	 0.689	 0.733	 1.081	 0.497	 0.896	 1.244	 1.678	 0.824	 0.517	 0.680	 0.319	 0.000	
  424 1.081	 0.689	 0.733	 1.081	 0.497	 0.896	 1.244	 1.678	 0.824	 0.517	 0.680	 0.319	 0.000	
  425 0.983	 0.269	 0.973	 1.023	 0.914	 1.095	 2.688	 1.141	 1.025	 0.120	 0.253	 1.066	 0.000	
  426 0.917	 0.169	 0.896	 0.658	 1.116	 0.681	 1.149	 1.347	 0.585	 0.697	 0.410	 1.034	 0.000	
  427 0.667	 0.354	 1.161	 0.857	 0.852	 0.926	 0.443	 3.232	 0.710	 0.638	 1.000	 0.267	 0.000	
  428 0.667	 0.354	 1.161	 0.857	 0.852	 0.926	 0.443	 3.232	 0.710	 0.638	 1.000	 0.267	 0.000	
  429 0.667	 0.354	 1.161	 0.857	 0.852	 0.926	 0.443	 3.232	 0.710	 0.638	 1.000	 0.267	 0.000	
  430 0.911	 0.648	 1.104	 1.158	 0.523	 1.037	 2.119	 3.336	 0.440	 1.005	 0.124	 0.727	 0.000	
  431 1.063	 1.093	 0.416	 1.103	 0.549	 1.151	 0.448	 3.809	 0.868	 0.338	 0.765	 0.222	 0.000	
  432 1.063	 1.093	 0.416	 1.103	 0.549	 1.151	 0.448	 3.809	 0.868	 0.338	 0.765	 0.222	 0.000	
  433 1.089	 0.269	 1.089	 1.115	 0.689	 1.026	 2.569	 1.601	 0.603	 0.541	 0.216	 1.073	 0.000	
  434 1.089	 0.269	 1.089	 1.115	 0.689	 1.026	 2.569	 1.601	 0.603	 0.541	 0.216	 1.073	 0.000	
  435 1.191	 0.665	 1.147	 0.848	 1.143	 1.247	 3.410	 3.292	 0.696	 0.430	 0.060	 0.889	 0.000	
  436 1.191	 0.665	 1.147	 0.848	 1.143	 1.247	 3.410	 3.292	 0.696	 0.430	 0.060	 0.889	 0.000	
  437 0.866	 0.797	 1.010	 0.739	 0.949	 1.104	 0.524	 2.414	 0.509	 0.787	 0.684	 0.161	 0.000	
  438 1.123	 0.661	 0.922	 0.937	 0.711	 1.039	 2.715	 4.144	 0.732	 0.446	 0.135	 0.674	 0.000	
  439 0.809	 0.731	 1.129	 0.571	 1.118	 0.923	 1.893	 3.829	 0.480	 0.732	 0.485	 0.525	 0.000	
  440 0.809	 0.731	 1.129	 0.571	 1.118	 0.923	 1.893	 3.829	 0.480	 0.732	 0.485	 0.525	 0.000	
  441 0.809	 0.731	 1.129	 0.571	 1.118	 0.923	 1.893	 3.829	 0.480	 0.732	 0.485	 0.525	 0.000	
  442 1.238	 0.548	 1.141	 0.958	 0.863	 1.042	 3.524	 3.325	 0.681	 0.365	 0.231	 0.823	 0.000	
  443 0.816	 0.809	 1.007	 0.691	 0.866	 0.969	 2.565	 3.748	 0.464	 0.589	 0.474	 0.750	 0.000	
  444 0.761	 0.676	 1.056	 0.925	 0.465	 1.131	 1.507	 3.867	 0.684	 0.518	 0.669	 0.608	 0.000	
  445 0.761	 0.676	 1.056	 0.925	 0.465	 1.131	 1.507	 3.867	 0.684	 0.518	 0.669	 0.608	 0.000	
  446 0.926	 0.677	 1.127	 0.822	 0.870	 0.937	 2.873	 1.312	 0.474	 0.499	 0.379	 0.798	 0.000	
  447 0.827	 0.665	 1.112	 1.191	 0.540	 1.026	 2.794	 4.352	 0.374	 0.907	 0.668	 0.320	 0.000	
  448 0.827	 0.665	 1.112	 1.191	 0.540	 1.026	 2.794	 4.352	 0.374	 0.907	 0.668	 0.320	 0.000	
  449 1.174	 0.958	 0.860	 1.030	 0.454	 1.182	 2.170	 4.899	 0.671	 0.762	 0.316	 0.246	 0.000	
  450 1.174	 0.958	 0.860	 1.030	 0.454	 1.182	 2.170	 4.899	 0.671	 0.762	 0.316	 0.246	 0.000	
  451 1.024	 0.637	 0.869	 0.832	 0.766	 1.300	 1.458	 1.151	 0.504	 0.711	 0.648	 0.288	 0.000	
  452 0.967	 0.617	 0.964	 0.903	 0.670	 0.827	 1.450	 3.541	 0.589	 0.698	 0.651	 0.402	 0.000	
  453 1.143	 0.492	 0.903	 0.733	 0.942	 1.100	 3.111	 4.332	 0.523	 0.730	 0.683	 0.372	 0.000	
  454 1.143	 0.492	 0.903	 0.733	 0.942	 1.100	 3.111	 4.332	 0.523	 0.730	 0.683	 0.372	 0.000	
  455 1.029	 0.854	 0.916	 1.000	 1.049	 1.018	 2.491	 3.230	 0.582	 0.474	 0.797	 0.313	 0.000	
  456 1.029	 0.854	 0.916	 1.000	 1.049	 1.018	 2.491	 3.230	 0.582	 0.474	 0.797	 0.313	 0.000	
  457 1.205	 0.724	 0.882	 0.896	 1.040	 0.878	 2.307	 2.060	 0.765	 0.576	 0.459	 0.293	 0.000	
  458 1.205	 0.724	 0.882	 0.896	 1.040	 0.878	 2.307	 2.060	 0.765	 0.576	 0.459	 0.293	 0.000	
  459 1.205	 0.724	 0.882	 0.896	 1.040	 0.878	 2.307	 2.060	 0.765	 0.576	 0.459	 0.293	 0.000	
  460 0.908	 0.629	 0.971	 0.815	 0.928	 1.031	 1.813	 2.802	 0.648	 0.493	 0.666	 0.628	 0.000	
  461 0.949	 0.528	 1.167	 0.755	 1.059	 0.424	 0.322	 1.400	 0.757	 0.762	 0.197	 0.621	 0.000	
  462 1.247	 0.844	 0.913	 1.112	 0.408	 0.884	 0.452	 2.032	 0.749	 0.384	 0.548	 0.339	 0.000	
  463 0.992	 0.988	 0.882	 1.203	 0.399	 0.842	 1.186	 1.705	 0.460	 0.445	 0.388	 0.701	 0.000	
  464 0.992	 0.988	 0.882	 1.203	 0.399	 0.842	 1.186	 1.705	 0.460	 0.445	 0.388	 0.701	 0.000	
  465 0.992	 0.988	 0.882	 1.203	 0.399	 0.842	 1.186	 1.705	 0.460	 0.445	 0.388	 0.701	 0.000	
  466 0.992	 0.988	 0.882	 1.203	 0.399	 0.842	 1.186	 1.705	 0.460	 0.445	 0.388	 0.701	 0.000	
  467 1.010	 0.770	 0.910	 0.622	 0.912	 1.225	 1.085	 4.293	 0.571	 0.437	 0.511	 0.865	 0.000	
  468 0.317	 0.434	 1.164	 0.712	 1.190	 0.970	 1.208	 2.826	 0.430	 0.590	 1.050	 0.888	 0.000	
  469 0.932	 0.510	 1.204	 1.272	 0.686	 0.434	 0.860	 3.417	 0.418	 0.707	 0.702	 0.328	 0.000	
  470 0.932	 0.510	 1.204	 1.272	 0.686	 0.434	 0.860	 3.417	 0.418	 0.707	 0.702	 0.328	 0.000	
  471 0.932	 0.510	 1.204	 1.272	 0.686	 0.434	 0.860	 3.417	 0.418	 0.707	 0.702	 0.328	 0.000	
  472 0.932	 0.510	 1.204	 1.272	 0.686	 0.434	 0.860	 3.417	 0.418	 0.707	 0.702	 0.328	 0.000	
  473 0.932	 0.510	 1.204	 1.272	 0.686	 0.434	 0.860	 3.417	 0.418	 0.707	 0.702	 0.328	 0.000	
  474 1.201	 0.484	 1.072	 0.945	 0.628	 1.199	 2.028	 2.021	 0.960	 0.534	 0.056	 0.608	 0.000	
  475 0.930	 0.821	 1.186	 0.832	 0.938	 0.844	 2.190	 3.266	 0.656	 0.407	 0.112	 0.913	 0.000	
  476 0.951	 0.686	 0.644	 0.937	 1.018	 0.508	 0.877	 3.876	 0.634	 0.534	 0.772	 0.581	 0.000	
  477 0.923	 0.349	 1.035	 1.040	 0.727	 1.303	 2.179	 2.820	 0.420	 0.796	 1.055	 0.162	 0.000	
  478 0.923	 0.349	 1.035	 1.040	 0.727	 1.303	 2.179	 2.820	 0.420	 0.796	 1.055	 0.162	 0.000	
  479 0.923	 0.349	 1.035	 1.040	 0.727	 1.303	 2.179	 2.820	 0.420	 0.796	 1.055	 0.162	 0.000	
  480 1.010	 0.891	 0.526	 0.967	 1.079	 0.634	 1.083	 3.414	 0.709	 0.478	 0.738	 0.448	 0.000	
  481 0.872	 0.938	 1.008	 0.834	 0.702	 0.911	 0.783	 4.121	 0.700	 0.345	 0.427	 0.636	 0.000	
  482 0.872	 0.938	 1.008	 0.834	 0.702	 0.911	 0.783	 4.121	 0.700	 0.345	 0.427	 0.636	 0.000	
  483 1.158	 0.391	 1.199	 0.796	 0.678	 1.307	 1.138	 2.176	 0.958	 0.668	 0.116	 0.367	 0.000	
  484 0.714	 1.080	 0.615	 0.802	 1.023	 0.551	 0.402	 2.251	 0.467	 0.531	 0.740	 0.594	 0.000	
  485 0.714	 1.080	 0.615	 0.802	 1.023	 0.551	 0.402	 2.251	 0.467	 0.531	 0.740	 0.594	 0.000	
  486 1.142	 0.858	 0.847	 1.318	 0.914	 0.927	 3.988	 4.632	 0.639	 0.567	 0.129	 0.626	 0.000	
  487 1.122	 0.853	 0.731	 1.004	 1.072	 0.774	 4.568	 4.734	 0.385	 0.592	 0.563	 0.662	 0.000	
  488 1.122	 0.853	 0.731	 1.004	 1.072	 0.774	 4.568	 4.734	 0.385	 0.592	 0.563	 0.662	 0.000	
  489 1.122	 0.853	 0.731	 1.004	 1.072	 0.774	 4.568	 4.734	 0.385	 0.592	 0.563	 0.662	 0.000	
  490 1.157	 0.872	 0.751	 0.955	 1.034	 1.043	 2.041	 3.128	 0.931	 0.530	 0.380	 0.275	 0.000	
  491 0.821	 0.837	 1.126	 0.728	 0.990	 0.720	 1.362	 4.855	 0.742	 0.284	 0.345	 0.802	 0.000	
  492 0.821	 0.837	 1.126	 0.728	 0.990	 0.720	 1.362	 4.855	 0.742	 0.284	 0.345	 0.802	 0.000	
  493 1.159	 0.724	 0.748	 1.118	 1.031	 1.002	 2.899	 3.698	 0.960	 0.669	 0.398	 0.123	 0.000	
  494 1.277	 0.245	 0.876	 0.921	 1.132	 1.288	 3.275	 1.696	 0.559	 0.540	 0.372	 0.753	 0.000	
  495 1.277	 0.245	 0.876	 0.921	 1.132	 1.288	 3.275	 1.696	 0.559	 0.540	 0.372	 0.753	 0.000	
  496 1.245	 0.689	 0.685	 0.922	 1.115	 0.970	 2.108	 3.947	 1.001	 0.644	 0.416	 0.152	 0.000	
  497 1.240	 0.720	 0.652	 1.105	 1.126	 0.842	 2.001	 3.859	 0.914	 0.807	 0.315	 0.149	 0.000	
  498 1.043	 0.747	 0.584	 0.477	 1.083	 0.718	 0.386	 4.012	 0.600	 0.459	 0.493	 1.300	 0.000	
  499 1.002	 1.078	 0.497	 0.500	 0.829	 0.854	 1.357	 4.071	 0.542	 0.576	 0.534	 1.118	 0.000	
  500 0.898	 1.053	 0.620	 0.635	 0.843	 0.837	 2.568	 3.857	 0.486	 0.580	 0.398	 1.229	 0.000	
